Id,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Vertical_Distance_To_Hydrology,Cover_Type,Wilderness,Soil
5455,338,2254,172,170,206,745,175,1289,21,60,6,Wilderness_Area4,Soil_Type10
12771,343,2334,166,171,202,268,85,1236,21,22,6,Wilderness_Area4,Soil_Type10
8101,153,2763,150,225,240,2053,216,2620,4,33,5,Wilderness_Area3,Soil_Type11
11722,296,2794,202,169,232,2039,60,782,17,12,1,Wilderness_Area1,Soil_Type30
11254,337,2554,174,158,198,967,319,1050,25,153,3,Wilderness_Area3,Soil_Type10
10521,313,3500,183,187,230,2012,270,1589,12,53,7,Wilderness_Area2,Soil_Type40
11782,354,3094,157,204,223,1033,150,3848,10,8,1,Wilderness_Area1,Soil_Type29
3081,320,2729,178,191,229,1438,0,1091,11,0,6,Wilderness_Area3,Soil_Type20
589,231,2936,174,210,246,2571,285,5773,7,30,2,Wilderness_Area1,Soil_Type30
1932,66,2088,31,231,156,301,313,351,33,131,3,Wilderness_Area4,Soil_Type5
12873,36,2181,152,219,234,1211,0,1084,2,0,4,Wilderness_Area4,Soil_Type4
2422,322,2867,188,166,217,1961,120,779,20,51,2,Wilderness_Area3,Soil_Type24
14170,221,3351,167,214,244,1982,256,942,5,23,7,Wilderness_Area3,Soil_Type32
9567,345,3307,164,190,216,1954,1260,1953,15,290,7,Wilderness_Area3,Soil_Type39
600,179,2794,147,224,247,2408,124,2629,20,29,2,Wilderness_Area1,Soil_Type30
569,352,2946,158,195,216,2352,170,4298,14,35,2,Wilderness_Area1,Soil_Type30
12009,120,2824,119,240,230,2334,0,1440,11,0,1,Wilderness_Area3,Soil_Type13
7356,287,3386,179,200,240,726,361,1637,7,36,7,Wilderness_Area3,Soil_Type38
1265,146,3148,146,227,239,1981,150,4583,5,12,1,Wilderness_Area1,Soil_Type22
716,0,2665,154,206,222,1728,190,930,10,32,2,Wilderness_Area1,Soil_Type29
7835,115,3345,25,254,183,1398,376,2084,35,112,7,Wilderness_Area1,Soil_Type39
12389,79,2120,148,222,234,576,0,792,2,0,4,Wilderness_Area4,Soil_Type14
10227,110,3263,115,240,227,537,277,182,12,57,2,Wilderness_Area2,Soil_Type32
12784,155,2267,108,240,233,1129,150,1168,25,86,4,Wilderness_Area4,Soil_Type3
9786,300,3421,209,154,226,2579,1073,4143,22,293,7,Wilderness_Area3,Soil_Type27
7926,194,3371,161,219,245,543,42,2862,6,-1,7,Wilderness_Area3,Soil_Type38
12011,81,2250,104,238,214,350,277,120,14,188,3,Wilderness_Area4,Soil_Type2
1379,268,3199,178,204,243,1736,216,5918,6,13,2,Wilderness_Area1,Soil_Type22
8088,92,2850,59,249,194,661,240,1892,24,128,5,Wilderness_Area3,Soil_Type13
3340,120,2232,40,254,194,242,234,799,32,132,4,Wilderness_Area4,Soil_Type3
6956,33,2536,147,219,229,1471,42,127,5,1,6,Wilderness_Area3,Soil_Type2
13161,185,2434,155,220,250,511,390,1055,19,164,6,Wilderness_Area4,Soil_Type2
1946,313,2645,192,172,225,510,319,895,17,143,6,Wilderness_Area3,Soil_Type33
8377,156,2900,138,233,241,2016,430,2508,11,52,5,Wilderness_Area3,Soil_Type26
12323,90,2083,33,249,177,379,85,285,30,39,4,Wilderness_Area4,Soil_Type10
1368,60,2953,135,225,226,2147,134,1366,7,-8,2,Wilderness_Area1,Soil_Type23
2004,104,2822,87,248,214,721,90,646,19,26,2,Wilderness_Area1,Soil_Type23
4043,129,2298,90,249,222,999,255,1326,21,115,4,Wilderness_Area4,Soil_Type3
13758,222,2607,181,205,251,1573,382,787,12,93,3,Wilderness_Area3,Soil_Type4
14839,149,3151,130,236,239,2213,277,212,13,73,1,Wilderness_Area2,Soil_Type32
10425,20,3598,133,208,207,1673,342,1848,15,61,7,Wilderness_Area2,Soil_Type40
1384,101,3204,152,221,237,1698,60,4905,1,2,1,Wilderness_Area1,Soil_Type23
2276,42,1977,55,205,149,752,256,228,33,128,6,Wilderness_Area4,Soil_Type5
17,259,2610,161,216,239,6096,120,607,1,-1,5,Wilderness_Area1,Soil_Type29
12658,141,2190,109,244,232,430,0,983,19,0,4,Wilderness_Area4,Soil_Type14
5188,79,2429,119,234,222,1231,67,962,10,14,3,Wilderness_Area4,Soil_Type6
8412,150,2981,118,241,236,883,458,1875,18,230,5,Wilderness_Area3,Soil_Type13
971,280,2952,170,208,240,2255,30,4726,4,4,5,Wilderness_Area1,Soil_Type23
7203,70,2823,132,228,226,860,362,1959,7,57,5,Wilderness_Area3,Soil_Type11
7962,45,2608,127,223,217,2224,0,2077,11,0,3,Wilderness_Area3,Soil_Type11
13384,77,2998,108,236,216,1533,404,2700,13,29,1,Wilderness_Area3,Soil_Type32
10150,25,3078,126,210,204,2586,134,1366,16,32,1,Wilderness_Area3,Soil_Type33
104,102,2863,100,244,219,5184,190,4389,15,71,1,Wilderness_Area1,Soil_Type29
9709,346,3831,163,196,220,2934,912,4867,12,382,7,Wilderness_Area3,Soil_Type40
9477,23,3270,123,206,198,2193,854,2330,18,127,7,Wilderness_Area3,Soil_Type40
7920,309,3055,182,192,233,1731,42,1652,10,2,1,Wilderness_Area3,Soil_Type23
4373,10,3210,138,199,203,3360,90,3583,17,19,7,Wilderness_Area1,Soil_Type23
4916,92,3224,82,246,207,3766,0,3389,19,0,7,Wilderness_Area1,Soil_Type38
10353,277,3369,231,134,232,977,524,703,28,163,1,Wilderness_Area2,Soil_Type33
3104,285,2036,231,126,224,649,42,400,29,13,3,Wilderness_Area4,Soil_Type10
13562,200,2840,172,205,253,1782,497,819,23,144,5,Wilderness_Area3,Soil_Type4
8625,239,3314,176,207,246,1608,90,1207,7,3,7,Wilderness_Area3,Soil_Type38
11712,63,3135,131,227,224,2145,0,5370,8,0,1,Wilderness_Area1,Soil_Type23
8447,180,2608,148,223,248,2818,95,1747,21,23,3,Wilderness_Area3,Soil_Type4
11428,193,3008,163,219,249,5431,633,6066,12,99,2,Wilderness_Area1,Soil_Type29
9982,89,2996,56,248,191,2278,180,2490,25,82,1,Wilderness_Area3,Soil_Type33
3488,36,2915,137,220,221,1100,631,1379,8,31,2,Wilderness_Area3,Soil_Type32
11227,183,2388,157,221,243,785,42,1310,5,-12,3,Wilderness_Area3,Soil_Type10
1740,80,3055,109,237,217,2136,120,1237,13,15,2,Wilderness_Area1,Soil_Type29
4840,127,2400,111,243,229,750,277,1230,15,30,3,Wilderness_Area4,Soil_Type6
7565,125,2479,114,242,230,940,30,1087,13,-6,3,Wilderness_Area3,Soil_Type4
1287,55,2958,145,222,231,2012,247,1234,4,-1,2,Wilderness_Area1,Soil_Type23
10119,295,3046,185,192,237,832,309,2234,10,-7,1,Wilderness_Area3,Soil_Type22
1629,45,2635,135,223,223,1624,30,955,8,9,2,Wilderness_Area3,Soil_Type33
11240,71,2488,24,235,156,752,300,1218,34,84,3,Wilderness_Area3,Soil_Type4
5442,91,2250,72,247,200,1794,30,362,22,9,4,Wilderness_Area4,Soil_Type3
11840,54,2908,105,228,204,1824,0,513,16,0,2,Wilderness_Area1,Soil_Type29
1108,139,2808,120,241,235,2275,300,849,14,6,2,Wilderness_Area1,Soil_Type30
7503,73,3364,90,238,203,1740,630,1731,18,85,7,Wilderness_Area1,Soil_Type39
12375,211,2111,178,208,252,499,0,616,14,0,4,Wilderness_Area4,Soil_Type4
3290,253,2377,203,183,249,690,272,1092,16,83,4,Wilderness_Area4,Soil_Type6
3132,97,2211,1,249,159,150,216,592,38,139,4,Wilderness_Area4,Soil_Type3
13031,53,2409,126,226,218,1266,85,981,10,22,3,Wilderness_Area4,Soil_Type6
5751,1,2271,145,187,199,830,0,1071,20,0,4,Wilderness_Area4,Soil_Type14
717,92,2871,28,249,174,792,218,4173,32,97,2,Wilderness_Area1,Soil_Type29
10340,32,3555,142,219,224,1231,162,1575,7,62,7,Wilderness_Area2,Soil_Type40
3307,240,2148,229,136,244,674,60,591,34,45,3,Wilderness_Area4,Soil_Type10
5756,166,2417,139,232,244,966,589,726,15,147,3,Wilderness_Area4,Soil_Type3
7865,65,2547,101,233,207,1159,300,1142,16,23,3,Wilderness_Area3,Soil_Type4
5256,304,2495,188,186,234,421,591,764,12,257,3,Wilderness_Area4,Soil_Type6
10139,337,3134,170,189,221,1867,268,417,14,30,1,Wilderness_Area2,Soil_Type22
9907,345,3254,164,191,217,366,162,1883,14,29,7,Wilderness_Area3,Soil_Type39
15101,341,2519,169,168,201,959,467,1006,22,118,3,Wilderness_Area3,Soil_Type10
4977,47,2370,94,222,190,1130,60,1127,21,41,3,Wilderness_Area4,Soil_Type6
9332,359,3350,149,192,205,3650,516,3973,17,176,7,Wilderness_Area3,Soil_Type40
13010,338,2283,173,157,195,1200,216,930,25,80,6,Wilderness_Area4,Soil_Type10
4675,119,2301,121,239,231,255,0,108,11,0,4,Wilderness_Area4,Soil_Type11
1086,260,3048,190,195,246,1973,258,5648,11,24,2,Wilderness_Area1,Soil_Type22
102,84,2684,113,237,220,5693,150,1677,12,2,2,Wilderness_Area1,Soil_Type29
4473,1,2270,141,178,187,547,60,700,24,27,3,Wilderness_Area4,Soil_Type10
9649,0,3708,152,201,216,3309,1128,5125,13,299,7,Wilderness_Area3,Soil_Type40
4493,141,2205,70,247,214,1146,42,1146,31,25,4,Wilderness_Area4,Soil_Type3
882,81,2756,118,234,222,664,420,1717,10,5,2,Wilderness_Area1,Soil_Type12
11344,247,2588,168,212,242,6186,212,300,4,-8,5,Wilderness_Area1,Soil_Type29
5352,353,2340,158,204,224,1008,210,1275,9,57,6,Wilderness_Area4,Soil_Type11
11125,106,2624,132,232,232,908,150,1725,7,20,3,Wilderness_Area3,Soil_Type2
5655,309,2453,182,192,233,1179,450,1015,10,147,6,Wilderness_Area4,Soil_Type6
2888,189,2069,158,219,241,285,0,1008,3,0,4,Wilderness_Area4,Soil_Type17
305,59,3142,85,231,192,4070,730,4155,21,-32,1,Wilderness_Area1,Soil_Type29
13790,172,2551,148,228,245,997,319,708,11,97,3,Wilderness_Area3,Soil_Type4
6940,110,2610,107,243,224,618,510,649,14,33,5,Wilderness_Area3,Soil_Type2
13061,276,2260,207,174,242,992,60,1640,17,20,6,Wilderness_Area4,Soil_Type2
14311,240,3276,194,193,251,577,108,2903,14,1,1,Wilderness_Area3,Soil_Type22
11313,137,2529,70,249,214,1159,323,391,30,-36,3,Wilderness_Area3,Soil_Type4
12470,349,2304,155,155,180,201,319,666,29,193,3,Wilderness_Area4,Soil_Type10
14851,178,2699,144,225,247,1784,300,2907,21,-89,2,Wilderness_Area3,Soil_Type13
3691,316,2177,197,155,215,741,60,1033,22,24,3,Wilderness_Area4,Soil_Type10
2494,281,2744,197,183,241,1020,60,1729,13,9,5,Wilderness_Area3,Soil_Type33
13446,219,2928,183,204,252,2215,360,832,14,90,5,Wilderness_Area3,Soil_Type33
8564,100,2755,59,252,197,2232,309,2375,25,122,3,Wilderness_Area3,Soil_Type10
2708,209,3204,173,211,251,2072,342,1205,12,50,1,Wilderness_Area1,Soil_Type39
10738,93,2466,110,239,221,792,30,618,12,-16,6,Wilderness_Area3,Soil_Type11
4637,151,2212,104,242,231,937,0,1477,24,0,4,Wilderness_Area4,Soil_Type17
9236,329,3316,173,193,227,3505,579,3449,11,61,7,Wilderness_Area3,Soil_Type40
106,211,2511,166,216,245,4660,162,1071,6,30,2,Wilderness_Area1,Soil_Type18
15025,35,2601,121,217,206,859,272,1806,15,101,6,Wilderness_Area3,Soil_Type10
11039,66,2509,104,233,209,752,60,2287,15,-8,6,Wilderness_Area3,Soil_Type10
687,85,3103,128,232,227,3589,524,3805,8,-5,1,Wilderness_Area1,Soil_Type29
10355,33,3256,107,212,191,1510,134,2580,20,3,1,Wilderness_Area3,Soil_Type24
12259,326,2763,168,203,232,743,42,2100,7,5,5,Wilderness_Area3,Soil_Type31
1021,77,3113,95,239,208,2987,30,4141,16,10,1,Wilderness_Area1,Soil_Type29
10599,216,2902,194,182,253,1259,90,2997,27,25,2,Wilderness_Area3,Soil_Type13
9518,140,3069,139,231,238,797,242,1513,7,8,2,Wilderness_Area3,Soil_Type32
7602,109,3412,127,235,231,1664,684,2060,9,179,7,Wilderness_Area1,Soil_Type35
12052,342,2110,161,210,233,626,134,323,5,82,3,Wilderness_Area4,Soil_Type1
4114,96,3100,33,251,180,3697,162,2794,31,32,1,Wilderness_Area1,Soil_Type22
9746,158,3423,124,237,239,644,488,1740,19,264,7,Wilderness_Area3,Soil_Type40
35,41,2515,133,221,220,5532,162,680,9,4,5,Wilderness_Area1,Soil_Type18
6031,55,2390,85,228,190,408,0,626,21,0,4,Wilderness_Area4,Soil_Type1
4285,8,2180,137,193,196,926,30,1310,20,8,4,Wilderness_Area4,Soil_Type17
1736,141,3228,149,225,238,2044,42,3295,3,2,7,Wilderness_Area1,Soil_Type38
10220,359,3239,148,188,201,190,570,2170,19,100,1,Wilderness_Area3,Soil_Type33
2571,343,2883,163,202,227,1717,331,1789,9,88,6,Wilderness_Area3,Soil_Type34
14937,232,2711,219,148,247,1595,301,3160,33,77,3,Wilderness_Area3,Soil_Type4
5055,57,2249,81,229,187,902,30,1513,22,14,3,Wilderness_Area4,Soil_Type10
1840,111,3068,129,234,231,1565,319,1218,8,9,2,Wilderness_Area1,Soil_Type29
13191,80,2254,102,238,213,618,67,1273,14,7,6,Wilderness_Area4,Soil_Type2
6603,63,3322,123,229,220,1236,499,810,10,80,7,Wilderness_Area3,Soil_Type39
14384,90,3489,53,249,189,3703,342,2455,26,92,7,Wilderness_Area1,Soil_Type40
12403,329,2255,185,113,172,366,309,540,36,163,3,Wilderness_Area4,Soil_Type10
8382,215,2886,176,209,251,1489,1036,2430,11,217,5,Wilderness_Area3,Soil_Type34
8095,213,3308,176,209,251,511,42,2639,12,2,7,Wilderness_Area3,Soil_Type38
8160,186,3332,158,222,248,1155,765,2885,12,130,7,Wilderness_Area3,Soil_Type33
4731,126,2316,67,253,211,1537,228,774,27,119,4,Wilderness_Area4,Soil_Type3
8260,60,3151,132,226,224,361,0,1812,8,0,1,Wilderness_Area1,Soil_Type23
12887,188,2212,156,216,250,850,0,1481,22,0,4,Wilderness_Area4,Soil_Type1
4404,141,2243,75,247,216,1126,108,1167,30,62,4,Wilderness_Area4,Soil_Type3
10161,54,3244,89,227,192,1991,162,730,20,38,1,Wilderness_Area2,Soil_Type23
12464,121,2233,25,253,185,285,212,865,36,129,4,Wilderness_Area4,Soil_Type3
12949,295,2261,214,150,227,755,85,1613,23,29,6,Wilderness_Area4,Soil_Type6
8402,136,2883,84,249,221,1501,927,2409,25,106,5,Wilderness_Area3,Soil_Type13
10719,44,2618,120,222,210,1650,190,1120,13,8,6,Wilderness_Area3,Soil_Type11
9113,22,3248,140,214,218,3326,742,2785,10,84,1,Wilderness_Area3,Soil_Type31
482,155,3047,142,231,241,6661,424,2760,9,85,1,Wilderness_Area1,Soil_Type29
14641,8,3209,145,204,213,859,60,1531,13,4,7,Wilderness_Area3,Soil_Type22
9725,15,3846,154,217,233,2765,973,4713,3,397,7,Wilderness_Area3,Soil_Type40
10005,101,3325,15,252,170,785,30,1806,35,22,7,Wilderness_Area3,Soil_Type40
14644,162,3341,132,234,242,636,0,2669,17,0,7,Wilderness_Area3,Soil_Type35
9736,134,3269,104,246,229,2271,466,849,18,131,2,Wilderness_Area1,Soil_Type22
4454,326,2327,171,199,231,210,0,1320,9,0,4,Wilderness_Area4,Soil_Type6
920,302,2929,198,172,230,1899,85,4858,16,14,5,Wilderness_Area1,Soil_Type29
3222,181,2963,143,218,245,778,190,297,26,45,5,Wilderness_Area3,Soil_Type13
10493,256,3493,208,176,248,1842,335,1406,18,46,7,Wilderness_Area2,Soil_Type40
12818,320,2912,184,179,224,2714,42,805,15,12,1,Wilderness_Area1,Soil_Type22
7561,34,2682,149,219,232,1830,60,2100,3,3,5,Wilderness_Area3,Soil_Type17
9785,303,3413,198,171,230,2554,1060,4114,17,286,2,Wilderness_Area3,Soil_Type27
3187,95,2790,27,251,175,1343,134,916,32,51,5,Wilderness_Area3,Soil_Type13
1679,158,3258,133,235,241,2102,212,3204,15,34,7,Wilderness_Area1,Soil_Type29
6656,81,3518,110,237,218,1871,424,2831,12,84,1,Wilderness_Area1,Soil_Type40
6721,311,3256,170,205,236,2083,457,1231,5,108,2,Wilderness_Area1,Soil_Type29
735,174,2986,142,228,246,644,234,4805,18,17,2,Wilderness_Area1,Soil_Type30
11551,90,2741,76,246,203,2165,67,2774,21,12,5,Wilderness_Area1,Soil_Type29
11965,100,2102,0,252,178,283,510,604,32,141,3,Wilderness_Area4,Soil_Type5
12546,128,2280,109,244,229,911,497,1403,16,122,4,Wilderness_Area4,Soil_Type2
12866,85,2203,147,223,234,787,0,1445,3,0,4,Wilderness_Area4,Soil_Type17
12430,159,2005,107,236,232,247,30,210,28,1,4,Wilderness_Area4,Soil_Type6
15105,259,2566,189,196,246,1110,421,853,10,-33,3,Wilderness_Area3,Soil_Type2
7860,57,2599,121,228,217,2140,60,2060,11,4,6,Wilderness_Area3,Soil_Type10
6263,121,3226,92,249,221,2751,242,1549,19,64,1,Wilderness_Area1,Soil_Type29
5418,344,2237,165,169,199,658,85,1339,23,38,6,Wilderness_Area4,Soil_Type10
1587,0,3040,156,212,230,2916,242,1413,5,0,1,Wilderness_Area1,Soil_Type23
11980,303,3329,190,183,233,2187,42,2954,13,6,7,Wilderness_Area1,Soil_Type39
6472,340,3024,166,198,225,1652,180,2889,10,25,2,Wilderness_Area3,Soil_Type32
7048,179,2784,142,221,245,1451,418,1678,25,176,2,Wilderness_Area3,Soil_Type4
8007,198,3307,168,197,249,706,192,2315,29,72,7,Wilderness_Area3,Soil_Type39
14607,196,2751,162,219,246,908,0,1216,7,0,1,Wilderness_Area3,Soil_Type23
9388,106,3115,132,232,232,1831,0,1020,7,0,1,Wilderness_Area1,Soil_Type23
12627,120,2190,59,254,204,636,124,1266,28,60,4,Wilderness_Area4,Soil_Type3
11015,96,2468,89,246,212,870,30,847,18,6,3,Wilderness_Area3,Soil_Type4
1848,47,2703,80,220,179,1348,108,120,24,64,5,Wilderness_Area1,Soil_Type30
5915,10,2472,148,209,220,1860,180,216,10,29,3,Wilderness_Area4,Soil_Type6
11070,72,2422,67,239,187,1116,60,722,24,-16,6,Wilderness_Area3,Soil_Type4
4256,337,2080,165,203,229,847,0,834,8,0,4,Wilderness_Area4,Soil_Type14
6716,60,2735,131,227,223,362,524,570,8,101,3,Wilderness_Area3,Soil_Type10
2313,26,2805,107,202,182,577,309,1209,24,168,6,Wilderness_Area3,Soil_Type33
8465,290,2747,195,182,238,361,42,2428,13,8,2,Wilderness_Area3,Soil_Type33
995,349,3032,160,202,224,612,127,4635,10,21,1,Wilderness_Area1,Soil_Type30
10999,274,2529,192,190,243,1024,192,661,11,55,3,Wilderness_Area3,Soil_Type2
13244,281,2431,221,151,235,1368,272,1140,23,125,6,Wilderness_Area4,Soil_Type10
11555,120,2741,74,252,213,2079,108,2836,24,46,5,Wilderness_Area1,Soil_Type29
1119,250,3168,207,179,250,2285,430,5850,18,98,2,Wilderness_Area1,Soil_Type30
14569,225,2997,190,196,253,1176,234,2096,16,107,2,Wilderness_Area3,Soil_Type33
10367,27,3122,116,208,194,1095,247,2841,19,22,1,Wilderness_Area3,Soil_Type24
1122,40,3038,138,221,224,1689,218,3275,7,26,1,Wilderness_Area1,Soil_Type29
13659,292,3202,170,207,239,1556,0,4157,4,0,7,Wilderness_Area1,Soil_Type23
8606,292,2884,219,145,227,1899,641,2010,24,183,5,Wilderness_Area3,Soil_Type13
147,88,2962,95,242,212,3811,190,6095,16,23,1,Wilderness_Area1,Soil_Type24
11545,94,2835,99,243,216,2205,124,2926,15,34,5,Wilderness_Area1,Soil_Type29
13135,13,2400,137,203,206,902,277,841,16,130,6,Wilderness_Area4,Soil_Type6
7950,327,3436,176,189,225,1611,871,1493,13,97,7,Wilderness_Area3,Soil_Type38
9832,152,3236,151,224,239,175,150,1936,4,11,7,Wilderness_Area3,Soil_Type35
3034,90,2184,37,249,179,242,180,458,30,133,4,Wilderness_Area4,Soil_Type3
11147,58,2459,147,222,233,335,30,1930,3,0,3,Wilderness_Area3,Soil_Type10
14760,162,3112,148,227,242,1621,589,366,7,50,2,Wilderness_Area3,Soil_Type23
6401,123,3076,98,247,224,2520,134,3294,18,21,1,Wilderness_Area1,Soil_Type29
9719,45,3818,123,223,214,2315,782,4235,12,42,7,Wilderness_Area3,Soil_Type40
11410,343,3178,163,202,226,2089,806,4327,9,137,1,Wilderness_Area1,Soil_Type29
11257,49,2444,89,223,188,1298,124,886,22,2,6,Wilderness_Area3,Soil_Type10
6270,90,2469,45,249,184,631,255,816,28,71,3,Wilderness_Area4,Soil_Type1
9111,281,3369,176,203,241,2021,306,3919,6,47,7,Wilderness_Area3,Soil_Type38
3062,341,3025,168,181,212,1273,361,295,17,20,2,Wilderness_Area3,Soil_Type24
1929,308,2589,207,146,217,1598,150,1116,24,71,6,Wilderness_Area3,Soil_Type33
14469,338,3243,171,180,213,2630,30,2982,17,11,1,Wilderness_Area3,Soil_Type23
14255,317,2687,179,191,231,2268,60,1572,11,-2,5,Wilderness_Area3,Soil_Type17
9405,0,3416,148,192,205,3479,537,4039,18,68,7,Wilderness_Area3,Soil_Type39
10596,123,3145,103,246,226,2613,170,127,16,67,1,Wilderness_Area2,Soil_Type32
6949,26,3316,144,217,225,2391,30,3719,7,-3,7,Wilderness_Area1,Soil_Type37
9157,101,3544,14,252,169,3690,450,2496,35,147,7,Wilderness_Area1,Soil_Type40
8176,66,2664,127,229,223,2212,309,1824,9,45,6,Wilderness_Area3,Soil_Type2
6400,60,2458,77,231,187,902,0,882,23,0,4,Wilderness_Area4,Soil_Type1
9252,68,3409,99,235,206,3653,60,2422,16,12,7,Wilderness_Area1,Soil_Type38
9261,139,3309,112,243,232,3140,268,2948,17,85,7,Wilderness_Area3,Soil_Type39
11878,228,3229,172,211,246,497,108,4954,6,15,1,Wilderness_Area1,Soil_Type22
13207,299,2448,197,175,233,1159,42,726,15,-2,6,Wilderness_Area4,Soil_Type10
2911,216,2074,189,194,254,335,0,1068,21,0,4,Wilderness_Area4,Soil_Type17
284,72,2985,133,228,227,6482,497,5372,7,13,1,Wilderness_Area1,Soil_Type29
1631,71,2707,36,236,164,2430,0,95,31,0,5,Wilderness_Area1,Soil_Type30
11184,26,2463,109,203,185,300,60,1727,23,22,3,Wilderness_Area3,Soil_Type10
5759,95,2890,82,247,208,541,150,2412,19,29,5,Wilderness_Area3,Soil_Type13
191,356,3107,155,201,219,2069,283,4855,12,89,1,Wilderness_Area1,Soil_Type29
6829,292,2435,211,159,232,912,60,362,20,21,3,Wilderness_Area4,Soil_Type10
11458,47,2673,132,223,221,1528,309,1245,9,7,2,Wilderness_Area1,Soil_Type30
9392,172,3336,145,229,246,2079,525,4119,14,57,7,Wilderness_Area3,Soil_Type38
939,358,2959,151,192,207,1804,361,5143,17,24,5,Wilderness_Area1,Soil_Type29
3838,341,2213,164,130,168,1116,192,1158,34,97,3,Wilderness_Area4,Soil_Type10
6419,21,2723,148,216,227,778,323,85,6,24,5,Wilderness_Area3,Soil_Type11
10659,214,2715,193,179,252,703,210,990,29,-20,2,Wilderness_Area3,Soil_Type3
8158,98,3233,100,243,218,534,60,2382,15,2,7,Wilderness_Area3,Soil_Type39
11276,27,2556,86,192,159,1279,67,808,30,-17,6,Wilderness_Area3,Soil_Type10
2301,78,2931,66,242,191,457,404,1154,23,104,5,Wilderness_Area1,Soil_Type30
3959,126,2259,73,252,213,792,201,1392,25,101,4,Wilderness_Area4,Soil_Type3
7810,64,2968,77,234,189,592,67,642,22,17,1,Wilderness_Area1,Soil_Type29
5227,88,2438,133,230,229,720,339,1273,6,90,6,Wilderness_Area4,Soil_Type6
9227,158,3400,139,232,242,4025,124,4241,11,3,7,Wilderness_Area3,Soil_Type33
4249,7,2182,143,200,208,684,0,1348,15,0,3,Wilderness_Area4,Soil_Type10
10872,93,2737,118,237,224,1110,255,2658,10,91,3,Wilderness_Area3,Soil_Type2
8956,30,3260,141,218,223,1965,120,810,8,5,1,Wilderness_Area1,Soil_Type23
14136,260,2921,219,162,246,1674,837,2290,22,255,5,Wilderness_Area3,Soil_Type13
11007,204,2455,175,208,253,658,30,1167,18,-1,3,Wilderness_Area3,Soil_Type4
11725,50,3314,145,222,231,4036,573,3586,4,53,1,Wilderness_Area1,Soil_Type40
1361,58,2821,86,230,192,1455,212,295,21,-19,5,Wilderness_Area1,Soil_Type29
2454,87,1950,0,245,203,127,0,30,20,0,3,Wilderness_Area4,Soil_Type1
14116,200,3335,163,218,245,1283,589,966,6,40,7,Wilderness_Area3,Soil_Type32
12410,108,2141,18,253,175,30,120,674,35,63,4,Wilderness_Area4,Soil_Type3
10258,208,3150,173,212,251,2614,658,228,11,57,2,Wilderness_Area3,Soil_Type23
1131,41,3215,132,221,219,2454,408,5622,10,67,2,Wilderness_Area1,Soil_Type29
1558,67,2742,69,236,186,2190,0,182,23,0,5,Wilderness_Area1,Soil_Type30
2874,77,2030,74,241,195,616,67,474,22,9,3,Wilderness_Area4,Soil_Type6
14206,175,2795,153,225,245,2016,430,1914,9,38,5,Wilderness_Area3,Soil_Type17
6696,75,3081,116,234,219,2210,780,2468,11,27,1,Wilderness_Area3,Soil_Type32
303,257,2978,177,205,244,5905,85,4795,6,13,2,Wilderness_Area1,Soil_Type12
7798,151,3399,134,235,240,433,470,2264,12,35,7,Wilderness_Area3,Soil_Type38
11689,92,3117,116,237,223,1047,212,5598,11,22,1,Wilderness_Area1,Soil_Type29
1484,74,2717,19,237,154,1599,85,90,35,52,5,Wilderness_Area1,Soil_Type30
10158,38,3016,98,215,187,2106,900,1610,22,256,1,Wilderness_Area3,Soil_Type33
3802,138,2187,103,246,229,553,134,1173,19,62,4,Wilderness_Area4,Soil_Type10
5110,65,2397,113,232,215,811,95,1082,12,27,3,Wilderness_Area4,Soil_Type6
5774,314,2369,196,161,219,999,360,949,20,138,6,Wilderness_Area4,Soil_Type10
11488,148,2695,118,241,236,824,60,1597,17,7,2,Wilderness_Area1,Soil_Type30
12815,332,2232,181,135,186,836,124,1405,31,-3,3,Wilderness_Area4,Soil_Type10
11367,73,3001,121,232,221,3223,42,6245,10,0,2,Wilderness_Area1,Soil_Type29
3833,111,2111,137,230,234,1307,0,1177,6,0,4,Wilderness_Area4,Soil_Type17
4986,41,2188,129,222,216,134,0,1682,11,0,4,Wilderness_Area4,Soil_Type3
928,71,2698,104,235,211,564,30,1554,14,8,2,Wilderness_Area1,Soil_Type20
7756,90,2882,37,249,179,892,335,1283,30,210,5,Wilderness_Area3,Soil_Type32
